632 0.702 -0.955 -0.955
633 0.703 -0.957 -0.957
634 0.704 -0.959 -0.959
635 0.706 -0.961 -0.961
636 0.707 -0.963 -0.963
637 0.708 -0.965 -0.965
638 0.709 -0.967 -0.967
639 0.71 -0.969 -0.969
640 0.711 -0.97 -0.97
641 0.712 -0.972 -0.972
642 0.713 -0.974 -0.974
643 0.714 -0.975 -0.975
644 0.716 -0.977 -0.977
645 0.717 -0.978 -0.978
646 0.718 -0.98 -0.98
647 0.719 -0.981 -0.981
648 0.72 -0.982 -0.982
649 0.721 -0.984 -0.984
650 0.722 -0.985 -0.985
651 0.723 -0.986 -0.986
652 0.724 -0.987 -0.987
653 0.726 -0.988 -0.988
654 0.727 -0.989 -0.989
655 0.728 -0.99 -0.99
656 0.729 -0.991 -0.991
657 0.73 -0.992 -0.992
658 0.731 -0.993 -0.993
659 0.732 -0.994 -0.994
660 0.733 -0.995 -0.995
661 0.734 -0.995 -0.995
662 0.736 -0.996 -0.996
663 0.737 -0.997 -0.996
664 0.738 -0.997 -0.997
665 0.739 -0.998 -0.998
666 0.74 -0.998 -0.998
667 0.741 -0.998 -0.998
668 0.742 -0.999 -0.999
669 0.743 -0.999 -0.999
670 0.744 -0.999 -0.999
671 0.746 -1 -1
672 0.747 -1 -1
673 0.748 -1 -1
674 0.749 -1 -1
675 0.75 -1 -1
676 0.751 -1 -1
677 0.752 -1 -1
678 0.753 -1 -1
679 0.754 -1 -1
680 0.756 -0.999 -0.999
681 0.757 -0.999 -0.999
682 0.758 -0.999 -0.999
683 0.759 -0.998 -0.998
684 0.76 -0.998 -0.998
685 0.761 -0.998 -0.998
686 0.762 -0.997 -0.997
687 0.763 -0.997 -0.996
688 0.764 -0.996 -0.996
689 0.766 -0.995 -0.995
690 0.767 -0.995 -0.995
691 0.768 -0.994 -0.994
692 0.769 -0.993 -0.993
693 0.77 -0.992 -0.992
694 0.771 -0.991 -0.991
695 0.772 -0.99 -0.99
696 0.773 -0.989 -0.989
697 0.774 -0.988 -0.988
698 0.776 -0.987 -0.987
699 0.777 -0.986 -0.986
700 0.778 -0.985 -0.985
701 0.779 -0.984 -0.984
702 0.78 -0.982 -0.982
703 0.781 -0.981 -0.981
704 0.782 -0.98 -0.98
705 0.783 -0.978 -0.978
706 0.784 -0.977 -0.977
707 0.786 -0.975 -0.975
708 0.787 -0.974 -0.974
709 0.788 -0.972 -0.972
710 0.789 -0.97 -0.97
711 0.79 -0.969 -0.969
712 0.791 -0.967 -0.967
713 0.792 -0.965 -0.965
714 0.793 -0.963 -0.963
715 0.794 -0.961 -0.961
716 0.796 -0.959 -0.959
717 0.797 -0.957 -0.957
718 0.798 -0.955 -0.955
719 0.799 -0.953 -0.953
720 0.8 -0.951 -0.951
721 0.801 -0.949 -0.949
722 0.802 -0.947 -0.947
723 0.803 -0.944 -0.944
724 0.804 -0.942 -0.942
725 0.806 -0.94 -0.94
726 0.807 -0.937 -0.937
727 0.808 -0.935 -0.935
728 0.809 -0.932 -0.932
729 0.81 -0.93 -0.93
730 0.811 -0.927 -0.927
731 0.812 -0.925 -0.925
732 0.813 -0.922 -0.922
733 0.814 -0.919 -0.919
734 0.816 -0.916 -0.916
735 0.817 -0.914 -0.914
736 0.818 -0.911 -0.911
737 0.819 -0.908 -0.908
738 0.82 -0.905 -0.905
739 0.821 -0.902 -0.902
740 0.822 -0.899 -0.899
