Test case...
f(4939.00000000000) = 1.31899541377
f(4940.00000000000) = 1.14193109957
f(4941.00000000000) = -0.08501940129
f(4942.00000000000) = -1.23380345669
f(4943.00000000000) = -1.24823430399
f(4944.00000000000) = -0.11504428873
f(4945.00000000000) = 1.12391691504
f(4946.00000000000) = 1.32955409032
f(4947.00000000000) = 0.31280536652
f(4948.00000000000) = -0.99153516869
f(4949.00000000000) = -1.38426284250
f(4950.00000000000) = -0.50430564277
f(4951.00000000000) = 0.83930783919
f(4952.00000000000) = 1.41126556447
f(4953.00000000000) = 0.68571223816
f(4954.00000000000) = -0.67028175759
f(4955.00000000000) = -1.41002179658
f(4956.00000000000) = -0.85339429844
f(4957.00000000000) = 0.48783998206
f(4958.00000000000) = 1.38055643284
f(4959.00000000000) = 1.00399566603
f(4960.00000000000) = -0.29563408596
f(4961.00000000000) = -1.32345922271
f(4962.00000000000) = -1.13450205354
f(4963.00000000000) = 0.09751107163
f(4964.00000000000) = 1.23987296724
f(4965.00000000000) = 1.24230137474
f(4966.00000000000) = 0.10256362747
f(4967.00000000000) = -1.13147064589
f(4968.00000000000) = -1.32523602547
f(4969.00000000000) = -0.30058551486
f(4970.00000000000) = 1.00042193188
f(4971.00000000000) = 1.38164606814
f(4972.00000000000) = 0.49259118114
f(4973.00000000000) = -0.84934976610
f(4974.00000000000) = -1.41040245537
f(4975.00000000000) = -0.67473763157
f(4976.00000000000) = 0.68127785898
f(4977.00000000000) = 1.41092962786
f(4978.00000000000) = 0.84337920372
f(4979.00000000000) = -0.49957017088
f(4980.00000000000) = -1.38321703425
f(4981.00000000000) = -0.99514053537
f(4982.00000000000) = 0.30786358241
f(4983.00000000000) = 1.32781934230
f(4984.00000000000) = 1.12698412244
f(4985.00000000000) = -0.10999510224
f(4986.00000000000) = -1.24584533719
f(4987.00000000000) = -1.23627111464
f(4988.00000000000) = -0.09007493064
f(4989.00000000000) = 1.13893572918
f(4990.00000000000) = 1.32081413207
f(4991.00000000000) = 0.28834211317
f(4992.00000000000) = -1.00923031481
f(4993.00000000000) = -1.37892104567
f(4994.00000000000) = -0.48083812635
f(4995.00000000000) = 0.85932514883
f(4996.00000000000) = 1.40942884516
f(4997.00000000000) = 0.66371016116
f(4998.00000000000) = -0.69222058415
f(4999.00000000000) = -1.41172691674
f(5000.00000000000) = -0.83329803259
f(5001.00000000000) = 0.51126121977
f(5002.00000000000) = 1.38576926447
f(5003.00000000000) = 0.98620743822
f(5004.00000000000) = -0.32006895860
f(5005.00000000000) = -1.33207543096
f(5006.00000000000) = -1.11937789527
f(5007.00000000000) = 0.12247051505
f(5008.00000000000) = 1.25172009864
f(5009.00000000000) = 1.23014399614
f(5010.00000000000) = 0.07757917669
f(5011.00000000000) = -1.14631158004
f(5012.00000000000) = -1.31628875656
f(5013.00000000000) = -0.27607612068
f(5014.00000000000) = 1.01795962736
f(5015.00000000000) = 1.37608798857
f(5016.00000000000) = 0.46904739924
f(5017.00000000000) = -0.86923320583
f(5018.00000000000) = -1.40834481014
f(5019.00000000000) = -0.65263069092
f(5020.00000000000) = 0.70310907577
f(5021.00000000000) = 1.41241360075
f(5022.00000000000) = 0.82315157488
f(5023.00000000000) = -0.52291221278
f(5024.00000000000) = -1.38821292354
f(5025.00000000000) = -0.97719707447
f(5026.00000000000) = 0.33224925829
f(5027.00000000000) = 1.33622715522
f(5028.00000000000) = 1.11168396797
f(5029.00000000000) = -0.13493633264
f(5030.00000000000) = -1.25749679131
f(5031.00000000000) = -1.22392049930
f(5032.00000000000) = -0.06507734463
f(5033.00000000000) = 1.15359762057
f(5034.00000000000) = 1.31166025351
f(5035.00000000000) = 0.26378849840
f(5036.00000000000) = -1.02660918562
f(5037.00000000000) = -1.37314711883
f(5038.00000000000) = -0.45721992358
f(5039.00000000000) = 0.87907316083
f(5040.00000000000) = 1.40715043522
f(5041.00000000000) = 0.64150008888
f(5042.00000000000) = -0.71394248075
f(5043.00000000000) = -1.41298962609
f(5044.00000000000) = -0.81294062554
f(5045.00000000000) = 0.53452223707
f(5046.00000000000) = 1.39054781999
f(5047.00000000000) = 0.96811015006
f(5048.00000000000) = -0.34440352717
f(5049.00000000000) = -1.34027418982
f(5050.00000000000) = -1.10390294333
f(5051.00000000000) = 0.14739157834
f(5052.00000000000) = 1.26317496262
f(5053.00000000000) = 1.21760111170
f(5054.00000000000) = 0.05257041394
f(5055.00000000000) = -1.16079327996
f(5056.00000000000) = -1.30692898553
f(5057.00000000000) = -0.25148020902
f(5058.00000000000) = 1.03517831190
f(5059.00000000000) = 1.37009866683
f(5060.00000000000) = 0.44535662601
f(5061.00000000000) = -0.88884424290
f(5062.00000000000) = -1.40584581400
f(5063.00000000000) = -0.63031922710
f(5064.00000000000) = 0.72471995033
f(5065.00000000000) = 1.41345494764
f(5066.00000000000) = 0.80266598458
f(5067.00000000000) = -0.54609038303
f(5068.00000000000) = -1.39277377090
f(5069.00000000000) = -0.95894737691
f(5070.00000000000) = 0.35653081300
f(5071.00000000000) = 1.34421621766
f(5072.00000000000) = 1.09603543098
f(5073.00000000000) = -0.15983527632
f(5074.00000000000) = -1.26875416769
f(5075.00000000000) = -1.21118632844
f(5076.00000000000) = -0.04005936450
f(5077.00000000000) = 1.16789799442
f(5078.00000000000) = 1.30209532331
f(5079.00000000000) = 0.23915221687
f(5080.00000000000) = -1.04366633486
f(5081.00000000000) = -1.36694287143
f(5082.00000000000) = -0.43345843599
f(5083.00000000000) = 0.89854568650
f(5084.00000000000) = 1.40443104868
f(5085.00000000000) = 0.61908898156
f(5086.00000000000) = -0.73544064013
f(5087.00000000000) = -1.41380952894
f(5088.00000000000) = -0.79232845697
f(5089.00000000000) = 0.55761574433
f(5090.00000000000) = 1.39489060187
f(5091.00000000000) = 0.94970947292
f(5092.00000000000) = -0.36863016563
f(5093.00000000000) = -1.34805292992
f(5094.00000000000) = -1.08808204731
f(5095.00000000000) = 0.17226645165
f(5096.00000000000) = 1.27423396941
f(5097.00000000000) = 1.20467665212
f(5098.00000000000) = 0.02754517652
f(5099.00000000000) = -1.17491120734
f(5100.00000000000) = -1.29715964556
f(5101.00000000000) = -0.22680548781
f(5102.00000000000) = 1.05207258946
f(5103.00000000000) = 1.36367997986
f(5104.00000000000) = 0.42152628571
f(5105.00000000000) = -0.90817673156
f(5106.00000000000) = -1.40290625010
f(5107.00000000000) = -0.60781023214
f(5108.00000000000) = 0.74610371020
f(5109.00000000000) = 1.41405334221
f(5110.00000000000) = 0.78192885263
f(5111.00000000000) = -0.56909741800
f(5112.00000000000) = -1.39689814705
f(5113.00000000000) = -0.94039716183
f(5114.00000000000) = 0.38070063712
f(5115.00000000000) = 1.35178402599
f(5116.00000000000) = 1.08004341544
f(5117.00000000000) = -0.18468413039
f(5118.00000000000) = -1.27961393845
f(5119.00000000000) = -1.19807259274
f(5120.00000000000) = -0.01502883046
f(5121.00000000000) = 1.18183236924
f(5122.00000000000) = 1.29212233896
f(5123.00000000000) = 0.21444098917
f(5124.00000000000) = -1.06039641712
f(5125.00000000000) = -1.36031024778
f(5126.00000000000) = -0.40956111002
f(5127.00000000000) = 0.91773662350
f(5128.00000000000) = 1.40127153773
f(5129.00000000000) = 0.59648386247
f(5130.00000000000) = -0.75670832512
f(5131.00000000000) = -1.41418636834
f(5132.00000000000) = -0.77146798636
f(5133.00000000000) = 0.58053450447
f(5134.00000000000) = 1.39879624916
f(5135.00000000000) = 0.93101117325
f(5136.00000000000) = -0.39274128177
f(5137.00000000000) = -1.35540921355
f(5138.00000000000) = -1.07192016518
f(5139.00000000000) = 0.19708733964
f(5140.00000000000) = 1.28489365331
f(5141.00000000000) = 1.19137466772
f(5142.00000000000) = 0.00251130693
f(5143.00000000000) = -1.18866093787
f(5144.00000000000) = -1.28698379818
f(5145.00000000000) = -0.20205968968
f(5146.00000000000) = 1.06863716567
f(5147.00000000000) = 1.35683393917
f(5148.00000000000) = 0.39756384636
f(5149.00000000000) = -0.92722461334
f(5150.00000000000) = -1.39952703965
f(5151.00000000000) = -0.58511075996
f(5152.00000000000) = 0.76725365406
f(5153.00000000000) = 1.41420859691
f(5154.00000000000) = 0.76094667771
f(5155.00000000000) = -0.59192610769
f(5156.00000000000) = -1.40058475949
f(5157.00000000000) = -0.92155224254
f(5158.00000000000) = 0.40475115624
f(5159.00000000000) = 1.35892820858
f(5160.00000000000) = 1.06371293297
f(5161.00000000000) = -0.20947510765
f(5162.00000000000) = -1.29007270034
f(5163.00000000000) = -1.18458340181
f(5164.00000000000) = 0.01000641335
f(5165.00000000000) = 1.19539637823
f(5166.00000000000) = 1.28174442582
f(5167.00000000000) = 0.18966255937
f(5168.00000000000) = -1.07679418948
f(5169.00000000000) = -1.35325132642
f(5170.00000000000) = -0.38553543468
f(5171.00000000000) = 0.93663995771
f(5172.00000000000) = 1.39767289252
f(5173.00000000000) = 0.57369181565
f(5174.00000000000) = -0.77773887082
f(5175.00000000000) = -1.41412002618
f(5176.00000000000) = -0.75036575102
f(5177.00000000000) = 0.60327133514
f(5178.00000000000) = 1.40226353790
f(5179.00000000000) = 0.91202111079
f(5180.00000000000) = -0.41672931958
f(5181.00000000000) = -1.36234073537
f(5182.00000000000) = -1.05542236182
f(5183.00000000000) = 0.22184646386
f(5184.00000000000) = 1.29515067377
f(5185.00000000000) = 1.17769932710
f(5186.00000000000) = -0.02252334966
f(5187.00000000000) = -1.20203816262
f(5188.00000000000) = -1.27640463235
f(5189.00000000000) = -0.17725056954
f(5190.00000000000) = 1.08486684947
f(5191.00000000000) = 1.34956269020
f(5192.00000000000) = 0.37347681738
f(5193.00000000000) = -0.94598191896
f(5194.00000000000) = -1.39570924163
f(5195.00000000000) = -0.56222792419
f(5196.00000000000) = 0.78816315390
f(5197.00000000000) = 1.41392066310
f(5198.00000000000) = 0.73972603527
f(5199.00000000000) = -0.61456929797
f(5200.00000000000) = -1.40383245288
f(5201.00000000000) = -0.90241852472
f(5202.00000000000) = 0.42867483335
f(5203.00000000000) = 1.36564652657
f(5204.00000000000) = 1.04704910127
f(5205.00000000000) = -0.23420043903
f(5206.00000000000) = -1.30012717575
f(5207.00000000000) = -1.17072298293
f(5208.00000000000) = 0.03503852133
f(5209.00000000000) = 1.20858577067
f(5210.00000000000) = 1.27096483614
f(5211.00000000000) = 0.16482469261
f(5212.00000000000) = -1.09285451317
f(5213.00000000000) = -1.34576831950
f(5214.00000000000) = -0.36138893921
f(5215.00000000000) = 0.95524976516
f(5216.00000000000) = 1.39363624080
f(5217.00000000000) = 0.55071998373
f(5218.00000000000) = -0.79852568660
f(5219.00000000000) = -1.41361052327
f(5220.00000000000) = -0.72902836404
f(5221.00000000000) = 0.62581911100
f(5222.00000000000) = 1.40529138150
f(5223.00000000000) = 0.89274523668
f(5224.00000000000) = -0.44058676164
f(5225.00000000000) = -1.36884532318
f(5226.00000000000) = -1.03859380734
f(5227.00000000000) = 0.24653606524
f(5228.00000000000) = 1.30500181640
f(5229.00000000000) = 1.16365491588
f(5230.00000000000) = -0.04755094783
f(5231.00000000000) = -1.21503868940
f(5232.00000000000) = -1.26542546337
f(5233.00000000000) = -0.15238590213
f(5234.00000000000) = 1.10075655477
f(5235.00000000000) = 1.34186851161
f(5236.00000000000) = 0.34927274723
f(5237.00000000000) = -0.96444277021
f(5238.00000000000) = -1.39145405247
f(5239.00000000000) = -0.53916889591
f(5240.00000000000) = 0.80882565704
f(5241.00000000000) = 1.41318963100
f(5242.00000000000) = 0.71827357547
f(5243.00000000000) = -0.63701989286
f(5244.00000000000) = -1.40664020946
f(5245.00000000000) = -0.88300200454
f(5246.00000000000) = 0.45246417118
f(5247.00000000000) = 1.37193687456
f(5248.00000000000) = 1.03005714248
f(5249.00000000000) = -0.25885237604
f(5250.00000000000) = -1.30977421380
f(5251.00000000000) = -1.15649567972
f(5252.00000000000) = 0.06005964884
f(5253.00000000000) = 1.22139641323
f(5254.00000000000) = 1.25978694806
f(5255.00000000000) = 0.13993517264
f(5256.00000000000) = -1.10857235516
f(5257.00000000000) = -1.33786357207
f(5258.00000000000) = -0.33712919069
f(5259.00000000000) = 0.97356021385
f(5260.00000000000) = 1.38916284759
f(5261.00000000000) = 0.52757556570
f(5262.00000000000) = -0.81906225825
f(5263.00000000000) = -1.41265801927
f(5264.00000000000) = -0.70746251218
f(5265.00000000000) = 0.64817076598
f(5266.00000000000) = 1.40787883108
f(5267.00000000000) = 0.87318959166
f(5268.00000000000) = -0.46430613142
f(5269.00000000000) = -1.37492093853
f(5270.00000000000) = -1.02143977553
f(5271.00000000000) = 0.27114840648
f(5272.00000000000) = 1.31444399404
f(5273.00000000000) = 1.14924583534
f(5274.00000000000) = -0.07256364435
f(5275.00000000000) = -1.22765844407
f(5276.00000000000) = -1.25404973195
f(5277.00000000000) = -0.12747347962
f(5278.00000000000) = 1.11630130199
f(5279.00000000000) = 1.33375381464
f(5280.00000000000) = 0.32495922103
f(5281.00000000000) = -0.98260138177
f(5282.00000000000) = -1.38676280567
f(5283.00000000000) = -0.51594090142
f(5284.00000000000) = 0.82923468821
f(5285.00000000000) = 1.41201572972
f(5286.00000000000) = 0.69659602116
f(5287.00000000000) = -0.65927085673
f(5288.00000000000) = -1.40900714933
f(5289.00000000000) = -0.86330876680
f(5290.00000000000) = 0.47611171457
f(5291.00000000000) = 1.37779728127
f(5292.00000000000) = 1.01274238161
f(5293.00000000000) = -0.28342319320
f(5294.00000000000) = -1.31901079125
f(5295.00000000000) = -1.14190595076
f(5296.00000000000) = 0.08506195470
f(5297.00000000000) = 1.23382429129
f(5298.00000000000) = 1.24821426454
f(5299.00000000000) = 0.11500179941
f(5300.00000000000) = -1.12394278974
f(5301.00000000000) = -1.32953956133
f(5302.00000000000) = -0.31276379172
f(5303.00000000000) = 0.99156556561
f(5304.00000000000) = 1.38425411476
f(5305.00000000000) = 0.50426581461
f(5306.00000000000) = -0.83934214995
f(5307.00000000000) = -1.41126281267
f(5308.00000000000) = -0.68567495380
f(5309.00000000000) = 0.67031929545
f(5310.00000000000) = 1.41002507579
f(5311.00000000000) = 0.85336030412
f(5312.00000000000) = -0.48787999569
f(5313.00000000000) = -1.38056567744
f(5314.00000000000) = -1.00396564215
f(5315.00000000000) = 0.29567577450
f(5316.00000000000) = 1.32347424766
f(5317.00000000000) = 1.13447660103
f(5318.00000000000) = -0.09755360068
f(5319.00000000000) = -1.23989347181
f(5320.00000000000) = -1.24228100303
f(5321.00000000000) = -0.10252110913
f(5322.00000000000) = 1.13149621970
f(5323.00000000000) = 1.32522114230
f(5324.00000000000) = 0.30054385824
f(5325.00000000000) = -1.00045206306
f(5326.00000000000) = -1.38163697140
f(5327.00000000000) = -0.49255121998
f(5328.00000000000) = 0.84938385157
f(5329.00000000000) = 1.41039932712
f(5330.00000000000) = 0.67470016571
f(5331.00000000000) = -0.68131521652
f(5332.00000000000) = -1.41093253073
f(5333.00000000000) = -0.84334498303
f(5334.00000000000) = 0.49961005278
f(5335.00000000000) = 1.38322591013
f(5336.00000000000) = 0.99511024479
f(5337.00000000000) = -0.30790519043
f(5338.00000000000) = -1.32783401354
f(5339.00000000000) = -1.12695836822
f(5340.00000000000) = 0.11003760361
f(5341.00000000000) = 1.24586551015
f(5342.00000000000) = 1.23625041226
f(5343.00000000000) = 0.09003238660
f(5344.00000000000) = -1.13896100009
f(5345.00000000000) = -1.32079889589
f(5346.00000000000) = -0.28830037798
f(5347.00000000000) = 1.00926017787
f(5348.00000000000) = 1.37891158064
f(5349.00000000000) = 0.48079803534
f(5350.00000000000) = -0.85935900634
f(5351.00000000000) = -1.40942534072
f(5352.00000000000) = -0.66367251675
f(5353.00000000000) = 0.69225775844
f(5354.00000000000) = 1.41172944303
f(5355.00000000000) = 0.83326358822
f(5356.00000000000) = -0.51130096681
f(5357.00000000000) = -1.38577777094
f(5358.00000000000) = -0.98617688331
f(5359.00000000000) = 0.32011048285
f(5360.00000000000) = 1.33208974734
f(5361.00000000000) = 1.11935184137
f(5362.00000000000) = -0.12251298540
f(5363.00000000000) = -1.25173993839
f(5364.00000000000) = -1.23012296472
f(5365.00000000000) = -0.07753661029
f(5366.00000000000) = 1.14633654606
f(5367.00000000000) = 1.31627316857
f(5368.00000000000) = 0.27603431020
f(5369.00000000000) = -1.01798921997
f(5370.00000000000) = -1.37607815600
f(5371.00000000000) = -0.46900718151
f(5372.00000000000) = 0.86926683272
f(5373.00000000000) = 1.40834092978
f(5374.00000000000) = 0.65259287089
f(5375.00000000000) = -0.70314606390
f(5376.00000000000) = -1.41241575027
f(5377.00000000000) = -0.82311690953
f(5378.00000000000) = 0.52295182184
f(5379.00000000000) = 1.38822105992
f(5380.00000000000) = 0.97716625762
f(5381.00000000000) = -0.33229069550
f(5382.00000000000) = -1.33624111562
f(5383.00000000000) = -1.11165761643
f(5384.00000000000) = 0.13497876863
f(5385.00000000000) = 1.25751629630
f(5386.00000000000) = 1.22389914048
f(5387.00000000000) = 0.06503475920
f(5388.00000000000) = -1.15362227976
f(5389.00000000000) = -1.31164431492
f(5390.00000000000) = -0.26374661589
f(5391.00000000000) = 1.02663850545
f(5392.00000000000) = 1.37313691947
f(5393.00000000000) = 0.45717958227
f(5394.00000000000) = -0.87910655447
f(5395.00000000000) = -1.40714617925
f(5396.00000000000) = -0.64146209621
f(5397.00000000000) = 0.71397927983
f(5398.00000000000) = 1.41299139868
f(5399.00000000000) = 0.81290574192
f(5400.00000000000) = -0.53456170505
f(5401.00000000000) = -1.39055558566
f(5402.00000000000) = -0.96807907369
f(5403.00000000000) = 0.34444487410
f(5404.00000000000) = 1.34028779313
f(5405.00000000000) = 1.10387629621
f(5406.00000000000) = -0.14743397666
f(5407.00000000000) = -1.26319413132
f(5408.00000000000) = -1.21757942716
f(5409.00000000000) = -0.05252781282
f(5410.00000000000) = 1.16081763038
f(5411.00000000000) = 1.30691269759
f(5412.00000000000) = 0.25143825778
f(5413.00000000000) = -1.03520735667
f(5414.00000000000) = -1.37008810150
f(5415.00000000000) = -0.44531616430
f(5416.00000000000) = 0.88887740068
f(5417.00000000000) = 1.40584118274
f(5418.00000000000) = 0.63028106476
f(5419.00000000000) = -0.72475655747
f(5420.00000000000) = -1.41345634315
f(5421.00000000000) = -0.80263088542
f(5422.00000000000) = 0.54612970684
f(5423.00000000000) = 1.39278116524
f(5424.00000000000) = 0.95891604346
f(5425.00000000000) = -0.35657206641
f(5426.00000000000) = -1.34422946284
f(5427.00000000000) = -1.09600849036
f(5428.00000000000) = 0.15987763365
f(5429.00000000000) = 1.26877299860
f(5430.00000000000) = 1.21116431988
f(5431.00000000000) = 0.04001675103
f(5432.00000000000) = -1.16792203417
f(5433.00000000000) = -1.30207868730
f(5434.00000000000) = -0.23911020018
f(5435.00000000000) = 1.04369510228
f(5436.00000000000) = 1.36693194095
f(5437.00000000000) = 0.43341785704
f(5438.00000000000) = -0.89857860582
f(5439.00000000000) = -1.40442604250
f(5440.00000000000) = -0.61905065254
f(5441.00000000000) = 0.73547705246
f(5442.00000000000) = 1.41381054726
f(5443.00000000000) = 0.79229314503
f(5444.00000000000) = -0.55765492089
f(5445.00000000000) = -1.39489762430
f(5446.00000000000) = -0.94967788483
f(5447.00000000000) = 0.36867132229
f(5448.00000000000) = 1.34806581591
f(5449.00000000000) = 1.08805481531
f(5450.00000000000) = -0.17230876467
f(5451.00000000000) = -1.27425246105
f(5452.00000000000) = -1.20465432126
f(5453.00000000000) = -0.02750255405
f(5454.00000000000) = 1.17493493452
f(5455.00000000000) = 1.29714266278
f(5456.00000000000) = 0.22676340896
f(5457.00000000000) = -1.05210107729
f(5458.00000000000) = -1.36366868509
f(5459.00000000000) = -0.42148559270
f(5460.00000000000) = 0.90820940984
f(5461.00000000000) = 1.40290086939
f(5462.00000000000) = 0.60777173944
f(5463.00000000000) = -0.74613992487
f(5464.00000000000) = -1.41405398325
f(5465.00000000000) = -0.78189333068
f(5466.00000000000) = 0.56913644424
f(5467.00000000000) = 1.39690479703
f(5468.00000000000) = 0.94036532159
f(5469.00000000000) = -0.38074169381
f(5470.00000000000) = -1.35179655179
f(5471.00000000000) = -1.08001589419
f(5472.00000000000) = 0.18472639578
f(5473.00000000000) = 1.27963208938
f(5474.00000000000) = 1.19804994133
f(5475.00000000000) = 0.01498620231
f(5476.00000000000) = -1.18185578200
f(5477.00000000000) = -1.29210501075
f(5478.00000000000) = -0.21439885146
f(5479.00000000000) = 1.06042462311
f(5480.00000000000) = 1.36029858959
f(5481.00000000000) = 0.40952030614
f(5482.00000000000) = -0.91776905818
f(5483.00000000000) = -1.40126578291
f(5484.00000000000) = -0.59644520911
f(5485.00000000000) = 0.75674433930
f(5486.00000000000) = 1.41418663206
f(5487.00000000000) = 0.77143225716
f(5488.00000000000) = -0.58057337733
f(5489.00000000000) = -1.39880252616
f(5490.00000000000) = -0.93097908334
f(5491.00000000000) = 0.39278223527
f(5492.00000000000) = 1.35542137818
f(5493.00000000000) = 1.07189235684
f(5494.00000000000) = -0.19712955410
f(5495.00000000000) = -1.28491146211
f(5496.00000000000) = -1.19135169753
f(5497.00000000000) = -0.00246867644
f(5498.00000000000) = 1.18868403438
f(5499.00000000000) = 1.28696612589
f(5500.00000000000) = 0.20201749641
f(5501.00000000000) = -1.06866508762
f(5502.00000000000) = -1.35682191849
f(5503.00000000000) = -0.39752293481
f(5504.00000000000) = 0.92725680187
f(5505.00000000000) = 1.39952091117
f(5506.00000000000) = 0.58507194896
f(5507.00000000000) = -0.76728946492
f(5508.00000000000) = -1.41420848330
f(5509.00000000000) = -0.76091074408
f(5510.00000000000) = 0.59196482412
f(5511.00000000000) = 1.40059066301
f(5512.00000000000) = 0.92151990549
f(5513.00000000000) = -0.40479200334
f(5514.00000000000) = -1.35894001109
f(5515.00000000000) = -1.06368483972
f(5516.00000000000) = 0.20951726786
f(5517.00000000000) = 1.29009016560
f(5518.00000000000) = 1.18456011465
f(5519.00000000000) = -0.01004904283
f(5520.00000000000) = -1.19541915668
f(5521.00000000000) = -1.28172641083
f(5522.00000000000) = -0.18962031385
f(5523.00000000000) = 1.07682182521
f(5524.00000000000) = 1.35323894418
f(5525.00000000000) = 0.38549441866
f(5526.00000000000) = -0.93667189758
f(5527.00000000000) = -1.39766639087
f(5528.00000000000) = -0.57365285006
f(5529.00000000000) = 0.77777447556
f(5530.00000000000) = 1.41411953524
f(5531.00000000000) = 0.75032961577
f(5532.00000000000) = -0.60330989212
f(5533.00000000000) = -1.40226906750
f(5534.00000000000) = -0.91198852912
f(5535.00000000000) = 0.41677005708
f(5536.00000000000) = 1.36235217483
f(5537.00000000000) = 1.05539398585
f(5538.00000000000) = -0.22188856652
f(5539.00000000000) = -1.29516779413
f(5540.00000000000) = -1.17767572478
f(5541.00000000000) = 0.02256597480
f(5542.00000000000) = 1.20206062122
f(5543.00000000000) = 1.27638627608
f(5544.00000000000) = 0.17720827507
f(5545.00000000000) = -1.08489419680
f(5546.00000000000) = -1.34954994738
f(5547.00000000000) = -0.37343570010
f(5548.00000000000) = 0.94601360766
f(5549.00000000000) = 1.39570236731
f(5550.00000000000) = 0.56218880706
f(5551.00000000000) = -0.78819854973
f(5552.00000000000) = -1.41391979486
f(5553.00000000000) = -0.73968970122
f(5554.00000000000) = 0.61460769246
f(5555.00000000000) = 1.40383760811
f(5556.00000000000) = 0.90238570099
f(5557.00000000000) = -0.42871545806
f(5558.00000000000) = -1.36565760209
f(5559.00000000000) = -1.04702044481
f(5560.00000000000) = 0.23424248084
f(5561.00000000000) = 1.30014394987
f(5562.00000000000) = 1.17069906731
f(5563.00000000000) = -0.03508113878
f(5564.00000000000) = -1.20860790766
f(5565.00000000000) = -1.27094614002
f(5566.00000000000) = -0.16478235251
f(5567.00000000000) = 1.09288156996
f(5568.00000000000) = 1.34575521710
f(5569.00000000000) = 0.36134772390
f(5570.00000000000) = -0.95528120021
f(5571.00000000000) = -1.39362899435
f(5572.00000000000) = -0.55068071814
f(5573.00000000000) = 0.79856087074
f(5574.00000000000) = 1.41360927781
f(5575.00000000000) = 0.72899183405
f(5576.00000000000) = -0.62585734001
f(5577.00000000000) = -1.40529616196
f(5578.00000000000) = -0.89271217346
f(5579.00000000000) = 0.44062727037
f(5580.00000000000) = 1.36885603388
f(5581.00000000000) = 1.03856487264
f(5582.00000000000) = -0.24657804292
f(5583.00000000000) = -1.30501824297
f(5584.00000000000) = -1.16363068883
f(5585.00000000000) = 0.04759355425
f(5586.00000000000) = 1.21506050305
f(5587.00000000000) = 1.26540642888
f(5588.00000000000) = 0.15234351972
f(5589.00000000000) = -1.10078331890
f(5590.00000000000) = -1.34185505065
f(5591.00000000000) = -0.34923143711
f(5592.00000000000) = 0.96447394915
f(5593.00000000000) = 1.39144643446
f(5594.00000000000) = 0.53912948491
f(5595.00000000000) = -0.80886062674
f(5596.00000000000) = -1.41318800842
f(5597.00000000000) = -0.71823685241
f(5598.00000000000) = 0.63705795339
f(5599.00000000000) = 1.40664461478
f(5600.00000000000) = 0.88296870442
f(5601.00000000000) = -0.45250456077
f(5602.00000000000) = -1.37194721961
f(5603.00000000000) = -1.03002793181
f(5604.00000000000) = 0.25889428629
f(5605.00000000000) = 1.30979029152
f(5606.00000000000) = 1.15647114314
f(5607.00000000000) = -0.06010224091
f(5608.00000000000) = -1.22141790184
f(5609.00000000000) = -1.25976757668
f(5610.00000000000) = -0.13989275124
f(5611.00000000000) = 1.10859882454
f(5612.00000000000) = 1.33784975360
f(5613.00000000000) = 0.33708778901
f(5614.00000000000) = -0.97359113424
f(5615.00000000000) = -1.38915485861
f(5616.00000000000) = -0.52753601239
f(5617.00000000000) = 0.81909701076
f(5618.00000000000) = 1.41265601968
f(5619.00000000000) = 0.70742559890
f(5620.00000000000) = -0.64820865505
f(5621.00000000000) = -1.40788286091
f(5622.00000000000) = -0.87315605724
f(5623.00000000000) = 0.46434639869
f(5624.00000000000) = 1.37493091711
f(5625.00000000000) = 1.02141029116
f(5626.00000000000) = -0.27119024601
f(5627.00000000000) = -1.31445972166
f(5628.00000000000) = -1.14922099115
f(5629.00000000000) = 0.07260621871
f(5630.00000000000) = 1.22767960594
f(5631.00000000000) = 1.25403002519
f(5632.00000000000) = 0.12743102255
f(5633.00000000000) = -1.11632747455
f(5634.00000000000) = -1.33373963976
f(5635.00000000000) = -0.32491773102
f(5636.00000000000) = 0.98263204118
f(5637.00000000000) = 1.38675444636
f(5638.00000000000) = 0.51590120890
f(5639.00000000000) = -0.82926922082
f(5640.00000000000) = -1.41201335329
f(5641.00000000000) = -0.69655892058
f(5642.00000000000) = 0.65930857136
f(5643.00000000000) = 1.40901080336
f(5644.00000000000) = 0.86327500073
f(5645.00000000000) = -0.47615185637
f(5646.00000000000) = -1.37780689261
f(5647.00000000000) = -1.01271262586
f(5648.00000000000) = 0.28346495874
f(5649.00000000000) = 1.31902616754
f(5650.00000000000) = 1.14188080091
f(5651.00000000000) = -0.08510450803
f(5652.00000000000) = -1.23384512476
f(5653.00000000000) = -1.24819422396
f(5654.00000000000) = -0.11495930999
f(5655.00000000000) = 1.12396866342
f(5656.00000000000) = 1.32952503113
f(5657.00000000000) = 0.31272221664
f(5658.00000000000) = -0.99159596164
f(5659.00000000000) = -1.38424538576
f(5660.00000000000) = -0.50422598599
f(5661.00000000000) = 0.83937645994
f(5662.00000000000) = 1.41126005959
f(5663.00000000000) = 0.68563766881
f(5664.00000000000) = -0.67035683270
f(5665.00000000000) = -1.41002835373
f(5666.00000000000) = -0.85332630902
f(5667.00000000000) = 0.48792000888
f(5668.00000000000) = 1.38057492078
f(5669.00000000000) = 1.00393561736
f(5670.00000000000) = -0.29571746278
f(5671.00000000000) = -1.32348927141
f(5672.00000000000) = -1.13445114749
f(5673.00000000000) = 0.09759612964
f(5674.00000000000) = 1.23991397527
